driver_id,ts,lat,lon,speed_kph,accel_mps2,brake_mps2,heading_deg,odometer_km,phone_use,road_type,weather_code
D_099,2025-10-03T23:45:56.713832Z,42.86601,-78.922422,105.55,1.91,-1.96,326.6,36631.08,0,highway,SNW
D_084,2025-10-04T03:39:56.713832Z,42.86938,-79.122785,65.15,-0.36,1.23,45.3,28547.27,0,rural,CLR
D_072,2025-10-04T01:30:56.713832Z,43.198647,-78.643836,99.7,2.29,1.29,181.8,30589.38,0,highway,CLR
D_028,2025-10-04T00:12:56.713832Z,42.975999,-78.626636,47.42,1.16,-1.32,140.0,11786.21,0,city,CLR
D_019,2025-10-03T22:59:56.713832Z,42.877605,-78.777395,48.89,-1.28,-0.7,319.1,9574.77,0,city,CLR
D_002,2025-10-03T23:47:56.713832Z,43.077782,-78.883752,15.08,1.08,0.23,312.3,42050.46,0,city,CLR
D_051,2025-10-04T00:11:56.713832Z,42.964354,-78.55738,96.19,2.05,-2.05,191.1,10122.36,0,highway,CLR
D_030,2025-10-04T03:31:56.713832Z,42.933274,-78.579593,104.37,2.45,-1.23,347.3,34714.54,0,highway,CLR
D_082,2025-10-04T02:12:56.713832Z,42.924608,-78.790611,101.5,-1.8,0.21,44.7,43868.65,0,highway,CLR
D_018,2025-10-04T03:39:56.713832Z,43.113819,-78.827346,41.53,0.17,-2.27,328.0,16991.35,0,city,CLR
D_050,2025-10-04T01:36:56.713832Z,42.989512,-78.668518,91.22,-1.24,1.22,289.3,10543.51,0,highway,CLR
D_081,2025-10-03T23:06:56.713832Z,42.925787,-78.739463,89.31,1.17,-0.83,357.4,47262.92,0,highway,CLR
D_077,2025-10-03T21:46:56.713832Z,42.946246,-78.840766,89.14,-0.24,0.15,161.7,5552.29,0,highway,RAN
D_004,2025-10-04T02:09:56.713832Z,42.943196,-78.758699,42.3,-0.16,-1.13,255.1,41289.37,0,city,CLR
D_082,2025-10-04T03:20:56.713832Z,42.975516,-78.773443,33.49,0.61,0.37,146.2,43941.51,0,city,CLR
D_012,2025-10-04T02:32:56.713832Z,42.937434,-79.043353,91.09,-1.98,-3.08,189.2,24011.0,0,highway,RAN
D_021,2025-10-03T21:43:56.713832Z,42.91709,-78.818307,64.53,0.8,-2.49,235.1,28567.8,0,rural,CLR
D_076,2025-10-03T23:20:56.713832Z,42.934571,-78.836344,39.72,1.12,2.24,333.8,30267.65,0,city,RAN
D_046,2025-10-04T02:57:56.713832Z,43.022798,-78.506219,71.75,1.17,-1.48,117.3,42632.05,0,highway,CLR
D_053,2025-10-04T00:00:56.713832Z,42.932577,-78.963518,35.08,-0.05,-0.29,202.2,26724.05,0,city,CLR
D_029,2025-10-04T00:14:56.713832Z,42.880143,-78.854394,47.62,2.49,-1.19,115.1,44609.26,0,city,CLR
D_053,2025-10-03T21:55:56.713832Z,42.952221,-78.842896,97.96,1.07,1.13,171.6,26588.08,1,highway,RAN
D_017,2025-10-04T00:09:56.713832Z,43.010452,-78.850328,101.08,0.98,-1.71,331.5,44066.92,0,highway,CLR
D_041,2025-10-04T01:04:56.713832Z,43.015115,-78.951156,90.34,1.2,-3.9,272.1,4551.23,1,highway,CLR
D_054,2025-10-04T03:35:56.713832Z,42.884814,-79.139532,55.09,-0.14,0.52,198.9,3567.31,0,city,CLR
D_046,2025-10-04T03:08:56.713832Z,43.026217,-78.497943,37.46,-0.81,-2.3,264.0,42642.8,0,city,CLR
D_026,2025-10-04T02:08:56.713832Z,42.948977,-78.781568,69.71,0.06,-1.49,304.0,16412.62,0,city,CLR
D_099,2025-10-04T03:25:56.713832Z,42.883825,-79.159013,40.86,1.11,1.03,327.8,36874.49,1,city,CLR
D_099,2025-10-03T22:21:56.713832Z,42.886906,-78.890466,93.52,0.33,0.4,318.4,36542.84,0,highway,SNW
D_084,2025-10-03T23:06:56.713832Z,42.940277,-78.831999,53.48,0.9,-0.97,312.5,28251.68,0,rural,RAN
D_034,2025-10-04T03:06:56.713832Z,42.966546,-78.827125,45.9,-0.51,0.37,147.0,17970.19,0,city,CLR
D_062,2025-10-04T00:54:56.713832Z,42.947129,-79.035622,87.04,-0.29,-0.32,15.2,42665.32,0,highway,RAN
D_043,2025-10-03T22:26:56.713832Z,42.901443,-78.738129,43.39,0.42,0.77,281.6,6788.34,0,city,CLR
D_042,2025-10-04T02:40:56.713832Z,43.053796,-78.580204,21.33,-0.49,-1.83,143.2,32997.77,0,city,CLR
D_054,2025-10-04T03:12:56.713832Z,42.902652,-79.030713,103.5,1.13,-0.48,196.0,3543.19,0,highway,RAN
D_080,2025-10-04T03:37:56.713832Z,42.761941,-78.794061,115.7,-0.82,-2.04,346.2,10221.46,0,highway,RAN
D_005,2025-10-04T01:07:56.713832Z,43.023323,-78.666874,105.75,-1.33,0.66,286.1,44651.35,0,highway,CLR
D_048,2025-10-03T22:22:56.713832Z,42.934971,-78.801484,88.02,0.11,-1.16,339.5,8470.25,0,highway,CLR
D_031,2025-10-04T02:53:56.713832Z,43.012899,-78.936591,49.15,2.45,-0.8,53.9,40630.97,0,rural,SNW
D_092,2025-10-03T22:42:56.713832Z,42.848944,-78.841949,102.74,2.74,0.12,178.9,12234.14,1,highway,CLR
D_097,2025-10-04T01:57:56.713832Z,43.010518,-78.75354,64.96,0.72,1.15,169.6,6967.76,0,rural,RAN
D_071,2025-10-04T03:31:56.713832Z,42.756947,-78.811186,33.33,4.36,1.2,338.3,11668.43,0,city,CLR
D_097,2025-10-04T01:51:56.713832Z,43.020708,-78.793498,83.23,1.15,0.9,80.2,6961.94,0,highway,RAN
D_076,2025-10-03T21:52:56.713832Z,42.963999,-78.836827,33.44,0.63,2.67,171.4,30180.37,0,city,CLR
D_018,2025-10-04T01:26:56.713832Z,42.920401,-78.948794,86.25,0.62,-0.46,76.3,16845.39,0,highway,RAN
D_089,2025-10-04T00:46:56.713832Z,42.793551,-78.847374,31.89,0.51,-1.08,350.5,37248.29,0,city,CLR
D_071,2025-10-04T02:45:56.713832Z,42.742893,-78.897223,72.32,-3.4,1.12,314.4,11623.1,0,rural,CLR
D_075,2025-10-04T02:52:56.713832Z,43.131994,-79.004466,83.66,-0.01,0.81,240.3,45410.91,0,highway,CLR
D_088,2025-10-03T22:05:56.713832Z,43.024024,-78.824315,81.9,-0.77,-3.04,5.1,15592.71,0,rural,CLR
D_034,2025-10-03T22:48:56.713832Z,42.960329,-78.80907,89.1,-0.61,-0.02,167.4,17703.66,0,highway,SNW
D_056,2025-10-04T00:20:56.713832Z,42.789219,-78.760685,26.92,1.11,0.31,313.2,27618.24,0,city,RAN
D_092,2025-10-04T01:07:56.713832Z,42.79155,-78.742293,34.82,-2.6,-1.39,215.7,12390.88,0,city,CLR
D_098,2025-10-04T02:31:56.713832Z,43.159196,-78.902226,35.19,0.84,1.58,285.7,4336.94,0,city,CLR
D_039,2025-10-04T00:07:56.713832Z,42.962712,-78.724682,101.57,1.23,-1.89,86.5,49675.5,0,highway,CLR
D_007,2025-10-04T01:58:56.713832Z,42.978637,-78.863095,69.26,-0.32,-2.48,94.3,36432.35,0,rural,CLR
D_078,2025-10-03T21:55:56.713832Z,42.943071,-78.815369,72.31,-0.28,0.64,92.4,2190.46,0,rural,CLR
D_048,2025-10-03T23:18:56.713832Z,42.869177,-78.772561,32.2,-0.5,-2.51,210.4,8522.99,0,city,CLR
D_077,2025-10-04T01:09:56.713832Z,42.786569,-78.893165,95.93,-0.11,2.2,307.8,5763.53,0,highway,RAN
D_067,2025-10-03T22:35:56.713832Z,42.928994,-78.937545,19.82,-0.58,-1.63,166.1,45128.24,0,city,CLR
D_040,2025-10-03T22:52:56.713832Z,43.090101,-78.863835,83.02,1.35,-5.98,277.2,12476.73,0,highway,RAN
D_044,2025-10-03T23:05:56.713832Z,43.010232,-78.909288,78.97,-0.39,-0.66,189.4,31442.05,0,highway,RAN
D_017,2025-10-03T21:55:56.713832Z,42.980613,-78.826759,45.53,-2.49,-2.03,306.9,43932.12,0,city,CLR
D_043,2025-10-03T21:57:56.713832Z,42.939593,-78.784937,57.1,1.13,-2.52,211.9,6762.43,0,rural,CLR
D_008,2025-10-04T02:38:56.713832Z,42.894244,-79.085664,101.49,0.84,-0.01,212.3,28773.63,0,highway,CLR
D_019,2025-10-03T23:27:56.713832Z,42.860542,-78.756683,46.8,0.13,0.91,303.6,9607.94,0,city,CLR
D_066,2025-10-03T22:34:56.713832Z,42.899485,-78.9003,48.23,-0.25,-1.48,125.2,24226.31,0,city,CLR
D_068,2025-10-03T23:55:56.713832Z,42.864049,-78.824335,99.76,3.3,1.22,48.4,3740.26,0,highway,CLR
D_097,2025-10-04T00:16:56.713832Z,43.034563,-78.875221,52.75,-1.26,-0.92,206.4,6858.22,1,rural,CLR
D_020,2025-10-04T01:08:56.713832Z,42.955312,-79.017359,111.39,-0.5,-0.84,233.4,5734.1,0,highway,CLR
D_003,2025-10-04T02:37:56.713832Z,43.000591,-78.78701,20.51,0.16,-0.76,308.3,38010.76,0,city,CLR
D_084,2025-10-03T21:54:56.713832Z,42.944424,-78.85716,43.95,-2.42,-0.96,314.6,28171.51,0,city,RAN
D_069,2025-10-04T02:10:56.713832Z,42.945509,-78.936821,35.64,-2.04,0.54,202.2,20087.94,0,city,CLR
D_075,2025-10-04T02:23:56.713832Z,43.1334,-79.009977,35.77,0.42,-1.05,238.5,45381.05,0,city,CLR
D_086,2025-10-03T23:26:56.713832Z,42.986596,-78.642631,65.22,1.38,-0.01,154.6,15494.75,0,rural,CLR
D_012,2025-10-04T00:43:56.713832Z,42.894633,-79.095397,22.35,1.96,-4.02,286.9,23894.25,0,city,RAN
D_017,2025-10-04T01:53:56.713832Z,42.959345,-78.894644,94.53,-2.63,2.08,210.1,44175.67,0,highway,CLR
D_072,2025-10-03T22:20:56.713832Z,43.055265,-78.783498,105.91,-1.31,0.82,14.8,30379.58,0,highway,CLR
D_064,2025-10-03T23:00:56.713832Z,43.029249,-78.915192,76.25,0.67,0.79,176.7,8886.86,0,rural,CLR
D_025,2025-10-04T02:07:56.713832Z,43.044748,-79.038757,109.39,-2.62,-3.82,262.7,6015.91,0,highway,CLR
D_073,2025-10-04T03:34:56.713832Z,42.976614,-78.576433,106.77,-0.15,-2.87,185.4,45998.73,0,highway,CLR
D_017,2025-10-04T01:31:56.713832Z,42.987102,-78.902528,43.87,1.16,-1.42,56.7,44152.3,0,city,CLR
D_009,2025-10-04T03:22:56.713832Z,42.846988,-79.013259,49.27,1.09,-0.5,107.7,8778.28,0,city,CLR
D_015,2025-10-03T22:14:56.713832Z,42.973402,-78.785715,88.58,-0.05,-3.77,266.6,37673.1,0,highway,RAN
D_085,2025-10-03T22:34:56.713832Z,43.004629,-78.700137,73.19,0.74,-0.18,311.0,5895.42,0,highway,CLR
D_044,2025-10-04T02:26:56.713832Z,43.149541,-78.97414,36.53,-1.6,0.67,175.3,31655.94,0,city,CLR
D_019,2025-10-04T00:50:56.713832Z,42.888696,-78.770412,48.86,-0.46,-3.22,283.7,9688.98,1,city,CLR
D_087,2025-10-03T21:57:56.713832Z,42.972068,-78.809181,30.72,-2.33,-3.41,130.1,33464.86,0,city,CLR
D_045,2025-10-03T21:48:56.713832Z,43.000256,-78.841649,36.95,0.1,-1.13,356.9,45234.21,1,city,CLR
D_007,2025-10-04T00:25:56.713832Z,42.931991,-78.814159,92.44,2.34,-1.59,253.5,36333.53,0,highway,CLR
D_057,2025-10-04T02:17:56.713832Z,42.692238,-79.026781,21.77,-0.09,2.76,146.7,11780.72,0,city,CLR
D_035,2025-10-04T01:19:56.713832Z,42.968588,-78.672161,43.44,2.07,2.61,194.6,5434.91,0,city,CLR
D_015,2025-10-04T02:00:56.713832Z,43.040382,-78.859304,25.64,0.22,-0.97,308.4,37903.64,0,city,RAN
D_070,2025-10-04T00:27:56.713832Z,42.934946,-78.810239,94.91,-0.15,-0.39,276.1,13831.78,0,highway,RAN
D_031,2025-10-03T22:36:56.713832Z,42.931616,-78.762063,108.73,-0.18,-4.51,135.2,40348.46,0,highway,SNW
D_029,2025-10-03T22:53:56.713832Z,42.945594,-78.873309,83.68,-0.31,-3.4,282.0,44522.14,1,rural,RAN
D_099,2025-10-03T22:38:56.713832Z,42.895002,-78.867842,45.13,-0.46,-2.8,29.6,36560.78,0,city,CLR
D_026,2025-10-03T22:13:56.713832Z,42.963096,-78.838708,67.44,-0.56,-0.1,73.3,16164.26,0,highway,RAN
D_098,2025-10-03T22:46:56.713832Z,43.012097,-78.843488,102.33,0.61,1.53,310.9,4099.05,0,highway,CLR
D_043,2025-10-04T01:52:56.713832Z,42.955027,-78.573615,47.71,-1.05,-1.4,4.8,7002.33,0,city,CLR
D_098,2025-10-04T00:12:56.713832Z,43.081419,-78.877985,30.68,0.04,-2.27,342.4,4187.89,0,city,CLR
D_007,2025-10-03T22:03:56.713832Z,42.937122,-78.780127,30.97,1.7,-0.02,251.7,36176.6,0,city,RAN
D_080,2025-10-04T01:58:56.713832Z,42.82941,-78.78287,46.26,-1.13,0.32,306.8,10119.43,0,city,RAN
D_043,2025-10-04T00:14:56.713832Z,42.952844,-78.713895,85.18,0.54,1.94,193.5,6905.14,0,highway,CLR
D_045,2025-10-04T03:20:56.713832Z,42.810805,-78.810432,43.53,0.92,-1.3,201.6,45574.15,0,city,CLR
D_080,2025-10-04T00:42:56.713832Z,42.87374,-78.749456,89.02,1.14,0.34,133.9,10039.58,0,highway,CLR
D_088,2025-10-03T21:56:56.713832Z,43.000976,-78.796266,36.46,1.41,1.68,53.1,15581.26,0,city,CLR
D_062,2025-10-04T02:36:56.713832Z,42.998889,-79.024339,53.43,1.76,-0.26,348.1,42769.29,0,city,CLR
D_045,2025-10-03T21:47:56.713832Z,42.994694,-78.841241,95.67,-0.92,-0.99,314.7,45233.59,0,highway,RAN
D_048,2025-10-04T02:22:56.713832Z,42.940332,-78.930369,90.5,0.32,-0.58,206.8,8723.36,0,highway,RAN
D_008,2025-10-04T02:59:56.713832Z,42.905495,-79.103236,89.47,-0.87,-0.17,278.8,28791.73,0,highway,CLR
D_044,2025-10-04T01:34:56.713832Z,43.094348,-79.018094,58.65,-2.42,1.31,296.5,31601.95,0,rural,RAN
D_036,2025-10-04T00:27:56.713832Z,42.968916,-78.938217,27.51,1.57,1.62,289.4,36356.82,0,city,CLR
D_043,2025-10-04T00:58:56.713832Z,42.921175,-78.605384,29.67,2.08,0.1,174.7,6949.24,0,city,CLR
D_059,2025-10-03T22:19:56.713832Z,42.95482,-78.831215,32.92,1.4,-2.68,263.2,38424.62,0,city,RAN
D_019,2025-10-03T22:17:56.713832Z,42.833892,-78.840947,84.89,0.97,-1.43,157.0,9531.31,0,highway,RAN
D_066,2025-10-03T22:09:56.713832Z,42.891069,-78.87903,42.09,2.19,2.21,304.3,24197.84,0,city,CLR
D_083,2025-10-03T23:27:56.713832Z,43.071712,-78.752687,55.9,-0.6,-1.6,185.3,10991.1,0,rural,RAN
D_043,2025-10-04T02:18:56.713832Z,42.959301,-78.550458,39.46,-1.03,2.01,339.7,7028.58,0,city,CLR
D_047,2025-10-03T21:54:56.713832Z,42.944201,-78.812568,86.8,2.18,-1.96,169.7,9158.12,0,highway,CLR
D_020,2025-10-03T21:46:56.713832Z,42.959975,-78.858902,64.23,2.76,-0.48,193.3,5523.85,0,rural,CLR
D_017,2025-10-04T01:59:56.713832Z,42.977417,-78.889843,79.28,1.59,-0.87,80.4,44181.84,0,highway,CLR
D_022,2025-10-04T02:15:56.713832Z,42.979048,-78.625052,39.42,-0.02,1.23,299.2,34311.41,0,city,CLR
D_074,2025-10-04T02:31:56.713832Z,43.105803,-78.522602,44.12,-0.04,-1.93,163.2,31116.74,0,city,CLR
D_075,2025-10-04T01:33:56.713832Z,43.070778,-78.942012,57.75,0.74,0.82,136.9,45336.39,0,city,RAN
D_044,2025-10-03T23:33:56.713832Z,43.069216,-78.950271,85.26,0.2,0.21,165.5,31469.54,0,highway,CLR
D_001,2025-10-04T00:00:56.713832Z,43.134485,-78.823977,21.33,1.15,-1.26,235.2,11829.06,0,city,RAN
D_072,2025-10-03T23:40:56.713832Z,43.157301,-78.681385,102.65,-1.08,-1.0,16.4,30467.56,0,highway,CLR
D_021,2025-10-04T00:18:56.713832Z,42.991021,-78.730447,71.01,1.07,2.58,23.3,28735.47,0,highway,CLR
D_058,2025-10-04T02:51:56.713832Z,42.956218,-79.017038,32.98,0.44,-2.62,218.0,27105.54,0,city,CLR
D_093,2025-10-03T21:44:56.713832Z,42.973302,-78.820655,80.83,-1.02,-0.93,342.2,24242.79,0,highway,CLR
D_073,2025-10-04T02:35:56.713832Z,42.990267,-78.54947,33.2,2.29,1.01,198.6,45930.6,0,city,CLR
D_005,2025-10-04T02:14:56.713832Z,42.959061,-78.69941,56.01,-1.0,0.21,278.1,44717.0,0,city,CLR
D_036,2025-10-04T02:59:56.713832Z,42.939638,-78.819399,104.05,-0.7,1.48,345.3,36525.67,0,highway,CLR
D_096,2025-10-03T22:01:56.713832Z,42.955234,-78.845813,38.86,0.7,-2.98,113.0,23050.98,0,city,CLR
D_011,2025-10-04T02:35:56.713832Z,42.808023,-78.902916,62.54,2.05,-1.0,281.3,31568.68,0,city,RAN
D_061,2025-10-03T23:56:56.713832Z,42.980562,-78.828442,70.5,-1.98,-0.98,91.3,22946.46,0,rural,CLR
D_089,2025-10-04T03:22:56.713832Z,42.615472,-78.869972,34.38,-0.5,-0.28,210.8,37407.95,0,city,CLR
D_013,2025-10-04T01:46:56.713832Z,42.79011,-78.704437,92.74,1.42,-0.41,210.3,39946.3,0,highway,CLR
D_095,2025-10-03T23:59:56.713832Z,42.904874,-78.784346,71.61,0.22,-1.46,178.0,30642.62,0,rural,CLR
D_060,2025-10-03T23:38:56.713832Z,43.065562,-79.013721,52.98,0.93,-4.2,252.7,4027.69,0,city,CLR
D_006,2025-10-04T03:37:56.713832Z,43.177863,-78.647618,56.05,-1.12,-0.19,47.2,46801.69,0,rural,RAN
D_007,2025-10-03T22:18:56.713832Z,42.91872,-78.808402,65.1,0.64,-0.74,334.4,36190.6,0,rural,CLR
D_098,2025-10-03T22:45:56.713832Z,43.002001,-78.827647,46.58,-0.61,-1.05,346.9,4097.35,0,city,CLR
D_058,2025-10-03T22:31:56.713832Z,42.955213,-78.878035,32.24,-0.71,-1.46,57.5,26826.44,0,city,CLR
D_046,2025-10-04T01:04:56.713832Z,42.950929,-78.485968,33.96,1.32,-2.43,182.6,42513.32,0,city,CLR
D_014,2025-10-03T23:57:56.713832Z,42.947716,-78.797989,93.19,0.23,1.62,141.9,9821.45,0,highway,CLR
D_090,2025-10-03T23:03:56.713832Z,42.976805,-78.897473,73.19,0.12,-1.01,191.6,31112.83,0,rural,CLR
D_086,2025-10-03T23:00:56.713832Z,42.955356,-78.655306,38.09,-0.93,-2.99,335.3,15466.36,0,city,CLR
D_082,2025-10-04T01:31:56.713832Z,42.862944,-78.861924,51.57,-0.62,0.69,194.9,43821.69,0,city,RAN
D_009,2025-10-03T22:46:56.713832Z,42.929757,-78.887532,46.75,-0.72,0.14,35.4,8502.1,1,city,CLR
D_006,2025-10-04T02:11:56.713832Z,43.13992,-78.637431,69.93,-0.88,1.73,345.5,46724.1,0,rural,SNW
D_021,2025-10-04T02:30:56.713832Z,42.965449,-78.781671,106.62,-0.91,0.87,284.1,28869.0,0,highway,CLR
D_044,2025-10-03T22:15:56.713832Z,42.960648,-78.893924,67.26,1.09,-2.19,10.0,31388.55,0,rural,CLR
D_017,2025-10-03T23:34:56.713832Z,43.012828,-78.82231,89.31,-2.81,-0.79,45.0,44031.17,0,highway,RAN
D_085,2025-10-03T22:57:56.713832Z,43.038416,-78.71117,102.04,2.24,2.88,264.4,5919.71,0,highway,RAN
D_060,2025-10-04T02:06:56.713832Z,43.003201,-78.82142,38.26,-3.13,-0.08,189.2,4183.13,0,city,CLR
D_051,2025-10-04T00:46:56.713832Z,42.908382,-78.564794,42.72,-0.17,0.48,165.9,10157.87,0,city,CLR
D_082,2025-10-04T02:54:56.713832Z,42.967304,-78.844884,50.74,0.05,-2.3,186.3,43914.4,0,city,CLR
D_069,2025-10-03T23:02:56.713832Z,42.845732,-78.823103,27.55,1.57,-2.05,359.8,19886.35,0,city,CLR
D_080,2025-10-04T01:15:56.713832Z,42.806595,-78.762873,35.95,2.37,0.57,125.7,10073.41,0,city,SNW
D_041,2025-10-04T00:27:56.713832Z,42.95989,-78.894018,42.99,2.65,-1.91,17.3,4514.17,0,city,RAN
D_034,2025-10-03T22:42:56.713832Z,42.964548,-78.821342,48.92,0.22,1.23,61.7,17697.54,0,rural,CLR
D_022,2025-10-03T21:55:56.713832Z,42.946556,-78.835368,53.92,0.06,-0.08,79.3,34042.25,0,rural,RAN
D_014,2025-10-03T23:13:56.713832Z,42.956643,-78.800579,40.82,-2.25,-2.18,196.6,9776.66,0,city,RAN
D_053,2025-10-03T23:41:56.713832Z,42.975697,-78.872934,102.21,1.33,1.59,24.6,26703.07,0,highway,RAN
D_014,2025-10-03T22:09:56.713832Z,42.914823,-78.802591,99.07,-0.19,-0.7,7.3,9710.97,0,highway,RAN
D_000,2025-10-03T22:40:56.713832Z,43.051696,-78.726236,95.55,2.39,2.6,38.4,14541.28,0,highway,CLR
D_024,2025-10-04T00:36:56.713832Z,42.984529,-78.663234,45.72,-0.08,0.87,137.8,20239.18,0,city,SNW
D_098,2025-10-04T00:09:56.713832Z,43.103474,-78.895278,28.36,-1.69,-1.82,29.2,4184.06,0,city,SNW
D_010,2025-10-04T02:29:56.713832Z,42.775693,-78.914771,35.92,0.96,-2.19,317.1,31392.47,0,city,RAN
D_092,2025-10-04T01:49:56.713832Z,42.749643,-78.908127,45.11,-1.25,0.36,331.5,12436.65,0,city,RAN
D_063,2025-10-03T23:52:56.713832Z,42.95622,-79.014981,114.03,0.07,-2.64,301.0,19436.49,0,highway,SNW
D_059,2025-10-03T22:12:56.713832Z,42.950977,-78.811643,93.92,1.55,-1.4,263.1,38417.92,0,highway,CLR
D_086,2025-10-04T01:07:56.713832Z,42.984267,-78.486289,73.13,2.23,1.21,81.5,15602.45,0,rural,CLR
D_061,2025-10-03T23:28:56.713832Z,42.976282,-78.87207,103.2,0.3,1.09,222.4,22917.9,0,highway,CLR
D_057,2025-10-04T03:15:56.713832Z,42.642588,-78.961307,79.92,-0.96,1.0,299.8,11840.06,0,highway,CLR
D_024,2025-10-04T02:31:56.713832Z,42.92918,-78.58133,60.93,-0.42,0.07,220.4,20348.24,0,rural,CLR
D_028,2025-10-03T22:10:56.713832Z,42.976031,-78.731116,68.93,0.73,1.65,63.1,11663.48,0,rural,RAN
D_015,2025-10-04T01:51:56.713832Z,43.010077,-78.846014,35.74,-0.58,2.12,330.3,37895.29,0,city,CLR
D_018,2025-10-04T00:27:56.713832Z,42.944275,-78.965227,36.77,0.65,-3.04,335.8,16784.39,0,city,CLR
D_037,2025-10-04T01:06:56.713832Z,43.051343,-79.258053,23.66,-1.0,2.81,338.2,3685.81,0,city,CLR
D_097,2025-10-04T00:22:56.713832Z,43.059992,-78.889607,37.38,-0.39,-0.99,298.7,6862.76,0,city,CLR
D_020,2025-10-03T22:18:56.713832Z,42.972538,-78.816606,113.64,-1.31,1.55,355.9,5556.96,0,highway,CLR
D_018,2025-10-04T01:23:56.713832Z,42.92192,-78.973847,76.2,0.63,-0.46,177.4,16841.74,0,highway,CLR
D_003,2025-10-03T22:30:56.713832Z,42.917665,-78.836284,58.98,-0.19,-1.67,260.0,37754.96,0,rural,CLR
D_037,2025-10-03T22:45:56.713832Z,43.023164,-79.105051,34.07,-1.73,1.4,71.9,3541.62,0,city,RAN
D_024,2025-10-04T01:52:56.713832Z,42.956916,-78.598607,51.09,1.54,-0.98,108.6,20306.84,0,city,RAN
D_079,2025-10-04T02:29:56.713832Z,42.933086,-78.832437,56.45,3.55,-0.31,159.1,29910.3,0,rural,RAN
D_008,2025-10-04T03:38:56.713832Z,42.870015,-79.077893,27.71,1.09,-0.18,330.5,28830.3,0,city,CLR
D_094,2025-10-03T22:40:56.713832Z,42.901581,-78.80578,34.1,1.4,-0.78,77.2,37617.43,0,city,RAN
D_093,2025-10-04T00:56:56.713832Z,43.064614,-78.702376,91.04,0.64,-1.5,329.0,24451.97,0,highway,CLR
D_068,2025-10-04T02:07:56.713832Z,43.049582,-78.93149,103.34,0.61,0.29,20.3,3874.23,0,highway,SNW
D_074,2025-10-03T23:17:56.713832Z,43.030179,-78.682548,35.24,-0.46,-1.44,330.9,30909.21,0,city,CLR
D_065,2025-10-04T01:07:56.713832Z,43.064899,-78.841229,50.1,1.11,0.87,224.8,30203.44,0,city,RAN
D_006,2025-10-04T01:17:56.713832Z,43.091383,-78.64306,41.51,-0.57,-2.04,4.7,46668.93,0,city,SNW
D_020,2025-10-03T22:17:56.713832Z,42.955454,-78.814932,22.3,1.96,0.13,104.5,5555.06,0,city,RAN
D_005,2025-10-04T00:46:56.713832Z,43.05627,-78.668768,15.44,3.21,1.48,189.4,44628.42,0,city,CLR
D_089,2025-10-04T01:38:56.713832Z,42.727116,-78.849239,31.44,-1.03,1.64,355.1,37300.34,0,city,CLR
D_031,2025-10-04T02:19:56.713832Z,43.003137,-78.907845,93.06,2.91,-0.3,4.6,40597.3,0,highway,CLR
D_003,2025-10-03T22:40:56.713832Z,42.950184,-78.850281,22.52,1.04,-0.15,273.3,37767.75,0,city,RAN
D_081,2025-10-04T01:36:56.713832Z,43.01672,-78.595519,30.79,-0.57,1.05,173.8,47418.51,0,city,RAN
D_068,2025-10-04T01:14:56.713832Z,42.93555,-78.919379,60.09,-1.08,0.58,26.5,3822.04,0,city,CLR
D_042,2025-10-04T02:16:56.713832Z,43.044754,-78.580649,98.37,-0.45,0.77,6.7,32975.41,0,highway,CLR
D_098,2025-10-04T00:10:56.713832Z,43.090148,-78.886355,98.54,-0.29,-3.59,153.8,4185.7,0,highway,CLR
D_019,2025-10-03T22:54:56.713832Z,42.887465,-78.760504,59.61,0.87,-1.83,327.9,9570.9,0,city,CLR
D_043,2025-10-03T21:43:56.713832Z,42.972649,-78.840215,106.89,-1.18,-2.61,346.4,6747.29,0,highway,CLR
D_082,2025-10-04T03:22:56.713832Z,42.967631,-78.778333,30.03,1.5,0.81,165.9,43942.66,0,city,CLR
D_005,2025-10-04T02:24:56.713832Z,43.038046,-78.665896,82.83,2.11,-0.42,355.8,44729.94,0,highway,CLR
D_013,2025-10-04T03:22:56.713832Z,42.603575,-78.74841,95.51,2.3,0.34,162.7,40049.3,0,highway,CLR
D_007,2025-10-04T03:09:56.713832Z,42.982439,-78.808862,76.28,-0.08,3.62,141.6,36507.97,0,highway,CLR
D_042,2025-10-03T23:11:56.713832Z,42.918909,-78.722439,54.55,0.37,-1.09,316.0,32792.63,0,rural,CLR
D_019,2025-10-03T22:39:56.713832Z,42.88894,-78.797833,44.88,2.5,1.18,263.5,9552.95,0,city,RAN
D_087,2025-10-04T01:47:56.713832Z,43.049924,-78.841542,38.87,1.22,-0.26,105.8,33702.12,0,rural,CLR
D_051,2025-10-04T01:49:56.713832Z,42.884328,-78.487419,44.42,-1.44,-2.73,71.9,10225.34,0,city,CLR
D_035,2025-10-03T21:47:56.713832Z,42.98294,-78.818885,77.29,-0.29,-1.12,66.1,5201.77,1,highway,CLR
D_034,2025-10-03T23:00:56.713832Z,42.959096,-78.816198,35.0,1.22,-0.86,24.8,17717.45,0,city,CLR
D_062,2025-10-04T00:04:56.713832Z,43.031549,-78.923158,104.09,0.2,-1.35,260.9,42609.78,0,highway,CLR
D_051,2025-10-04T02:32:56.713832Z,42.873872,-78.492933,97.32,1.55,2.26,296.2,10272.9,1,highway,CLR
D_095,2025-10-03T23:11:56.713832Z,42.908815,-78.761801,37.9,1.67,-1.85,282.0,30588.6,0,city,CLR
