driver_id,ts,lat,lon,speed_kph,accel_mps2,brake_mps2,heading_deg,odometer_km,phone_use,road_type,weather_code,hard_brake
D_076,2025-10-05T23:20:42.890762+00:00,43.010395,-78.937354,96.07,-0.48,-2.41,348.7,30402.84,0,highway,RAN,0
D_039,2025-10-06T00:52:42.890762+00:00,43.184228,-78.686989,31.99,-0.1,-0.9,112.7,49859.24,0,city,CLR,0
D_083,2025-10-05T21:54:42.890762+00:00,43.061641,-78.731529,36.85,0.99,0.77,28.9,11028.94,0,city,CLR,0
D_016,2025-10-05T21:13:42.890762+00:00,42.993894,-78.992733,104.81,1.96,-1.98,247.8,19710.53,0,highway,CLR,0
D_024,2025-10-06T00:54:42.890762+00:00,42.851477,-78.631383,38.64,-0.7,1.05,204.0,20385.52,0,city,CLR,0
D_086,2025-10-06T00:44:42.890762+00:00,43.163544,-78.642692,50.48,0.07,2.76,332.1,15717.57,0,city,RAN,0
D_054,2025-10-05T20:51:42.890762+00:00,42.900973,-78.824546,40.83,-0.32,4.56,140.1,3280.25,0,city,CLR,0
D_018,2025-10-05T22:30:42.890762+00:00,42.952586,-78.944893,62.94,-0.21,-0.22,60.3,16804.67,0,rural,CLR,0
D_075,2025-10-05T19:59:42.890762+00:00,42.987336,-78.78008,41.99,0.54,-0.32,246.0,45125.83,0,city,RAN,0
D_096,2025-10-05T23:06:42.890762+00:00,43.006437,-78.631778,96.35,0.36,-0.75,322.5,23256.14,0,highway,CLR,0
D_093,2025-10-05T20:46:42.890762+00:00,42.958681,-78.733606,58.97,1.88,-2.31,99.7,24323.86,0,rural,CLR,0
D_086,2025-10-06T00:03:42.890762+00:00,43.092021,-78.593047,45.32,-2.57,0.2,51.6,15669.94,0,city,CLR,0
D_094,2025-10-05T21:33:42.890762+00:00,42.899463,-78.798311,88.28,0.37,-1.01,292.1,37687.31,0,highway,CLR,0
D_022,2025-10-06T01:12:42.890762+00:00,42.913419,-78.548099,56.49,0.92,-1.95,289.6,34390.65,0,rural,CLR,0
D_073,2025-10-05T21:27:42.890762+00:00,43.029073,-78.69699,98.95,0.15,-4.68,25.0,45753.85,0,highway,CLR,0
D_019,2025-10-05T20:45:42.890762+00:00,42.877605,-78.777395,48.89,-1.28,-0.7,319.1,9574.77,0,city,CLR,0
D_012,2025-10-05T20:07:42.890762+00:00,42.959863,-78.86667,114.74,-0.78,-0.64,333.0,23743.68,0,highway,CLR,0
D_080,2025-10-05T21:41:42.890762+00:00,42.891309,-78.819877,37.34,1.98,0.1,292.4,9986.43,0,city,CLR,0
D_073,2025-10-05T22:33:42.890762+00:00,42.988913,-78.773797,58.99,1.02,2.09,101.5,45822.1,0,city,RAN,0
D_071,2025-10-05T22:55:42.890762+00:00,42.679235,-78.932012,77.05,0.3,-0.49,110.9,11521.25,0,highway,CLR,0
D_050,2025-10-06T01:15:42.890762+00:00,42.899742,-78.79169,98.43,0.05,-0.17,339.4,10658.8,0,highway,CLR,0
D_085,2025-10-05T23:08:42.890762+00:00,42.977326,-78.658355,16.92,1.51,-1.32,211.0,6067.17,0,city,CLR,0
D_029,2025-10-05T21:05:42.890762+00:00,42.897376,-78.941065,92.84,1.48,0.21,213.6,44552.23,0,highway,RAN,0
D_089,2025-10-05T20:36:42.890762+00:00,42.867799,-78.822722,102.69,0.23,-1.71,243.3,37121.18,0,highway,CLR,0
D_064,2025-10-05T22:28:42.890762+00:00,43.015941,-79.043298,37.15,0.4,3.05,92.0,8987.33,0,city,CLR,0
D_055,2025-10-06T01:01:42.890762+00:00,43.117472,-78.675979,43.89,0.2,-1.41,64.9,23116.74,0,city,CLR,0
D_029,2025-10-05T19:31:42.890762+00:00,42.963426,-78.814403,58.78,-0.64,0.61,21.3,44444.34,0,rural,CLR,0
D_022,2025-10-05T19:38:42.890762+00:00,42.943759,-78.83901,70.63,-1.05,0.68,12.6,34038.05,0,rural,RAN,0
D_045,2025-10-06T00:00:42.890762+00:00,42.769978,-78.833267,100.66,1.43,0.02,107.8,45511.12,0,highway,CLR,0
D_098,2025-10-06T01:06:42.890762+00:00,43.180661,-78.732998,104.13,-0.54,2.0,24.6,4389.52,0,highway,CLR,0
D_029,2025-10-06T00:42:42.890762+00:00,42.876467,-78.766705,93.43,1.4,-2.16,210.7,44775.11,0,highway,CLR,0
D_000,2025-10-05T20:39:42.890762+00:00,43.053939,-78.749243,109.99,0.46,-0.22,360.0,14555.35,0,highway,CLR,0
D_074,2025-10-05T20:39:42.890762+00:00,43.03482,-78.688953,68.15,2.09,-1.51,306.2,30883.79,0,rural,CLR,0
D_070,2025-10-06T00:32:42.890762+00:00,42.99613,-78.7647,14.93,1.08,-3.8,92.0,13973.26,0,city,CLR,0
D_017,2025-10-05T23:28:42.890762+00:00,43.008299,-78.901355,117.05,2.01,-1.57,183.2,44163.04,0,highway,CLR,0
D_036,2025-10-05T19:30:42.890762+00:00,42.907435,-78.832984,83.62,0.19,-1.28,157.1,36195.47,0,highway,RAN,0
D_009,2025-10-05T23:34:42.890762+00:00,42.816874,-78.960303,100.56,0.51,0.18,100.5,8683.21,0,highway,CLR,0
D_054,2025-10-06T01:22:42.890762+00:00,42.877189,-79.150731,74.59,1.01,-2.53,227.3,3568.55,0,highway,CLR,0
D_078,2025-10-05T20:59:42.890762+00:00,43.07331,-78.868135,21.3,0.68,-1.79,293.0,2274.61,0,city,RAN,0
D_095,2025-10-05T21:40:42.890762+00:00,42.939532,-78.827938,45.08,-0.99,-0.12,254.7,30636.43,0,city,CLR,0
D_019,2025-10-06T00:24:42.890762+00:00,42.856159,-78.95418,82.37,0.1,1.63,312.6,9810.6,0,highway,CLR,0
D_068,2025-10-05T22:55:42.890762+00:00,42.925939,-78.917267,63.34,0.83,0.18,345.8,3816.1,0,rural,CLR,0
D_095,2025-10-05T20:33:42.890762+00:00,42.924168,-78.784481,45.09,0.53,-0.99,291.0,30563.36,0,city,CLR,0
D_026,2025-10-05T21:57:42.890762+00:00,42.994419,-78.843058,83.39,-0.63,2.67,153.5,16286.93,0,highway,RAN,0
D_086,2025-10-05T20:13:42.890762+00:00,43.007187,-78.762445,59.67,-0.23,-0.82,283.4,15427.13,0,city,CLR,0
D_077,2025-10-05T22:01:42.890762+00:00,42.805995,-78.824825,34.98,3.19,-0.36,256.1,5707.17,0,city,CLR,0
D_045,2025-10-05T22:25:42.890762+00:00,42.778758,-78.828494,112.98,-0.3,0.25,242.0,45405.96,0,highway,CLR,0
D_018,2025-10-05T22:51:42.890762+00:00,42.966232,-78.96241,44.44,2.73,-3.47,34.5,16824.33,1,city,RAN,0
D_021,2025-10-05T22:48:42.890762+00:00,42.905286,-78.777578,52.83,1.01,-0.5,123.5,28778.52,0,city,RAN,0
D_050,2025-10-05T21:17:42.890762+00:00,42.961507,-78.628293,42.82,0.23,0.6,349.6,10407.71,0,city,RAN,0
D_076,2025-10-05T21:00:42.890762+00:00,42.955342,-78.803673,43.63,0.96,1.95,50.3,30261.63,0,city,CLR,0
D_071,2025-10-05T19:49:42.890762+00:00,42.969902,-78.770207,69.28,0.78,1.4,222.3,11322.85,0,rural,CLR,0
D_097,2025-10-06T01:05:42.890762+00:00,42.936845,-78.918479,29.67,2.69,-0.72,246.3,7055.35,0,city,CLR,0
D_010,2025-10-05T21:41:42.890762+00:00,42.786456,-78.90015,42.58,0.42,-1.4,207.6,31232.2,0,city,CLR,0
D_007,2025-10-06T00:17:42.890762+00:00,43.002681,-78.813706,95.78,-1.93,0.14,281.0,36468.2,0,highway,CLR,0
D_038,2025-10-05T22:48:42.890762+00:00,43.012169,-78.90767,80.23,1.09,0.45,325.3,3356.07,0,highway,RAN,0
D_068,2025-10-05T19:59:42.890762+00:00,42.997262,-78.840494,53.36,-2.1,-3.04,248.8,3632.21,0,city,CLR,0
D_073,2025-10-05T22:30:42.890762+00:00,42.995748,-78.777365,76.66,0.3,-0.93,305.1,45820.23,0,rural,CLR,0
D_056,2025-10-05T19:43:42.890762+00:00,42.93338,-78.884749,57.18,0.57,-2.2,184.0,27463.71,0,city,RAN,0
D_037,2025-10-06T01:15:42.890762+00:00,43.01937,-79.171586,95.15,-0.7,1.06,62.1,3831.17,0,highway,RAN,0
D_084,2025-10-06T01:00:42.890762+00:00,42.852867,-79.0366,38.13,-0.28,-1.31,178.6,28518.35,1,city,RAN,0
D_086,2025-10-05T23:40:42.890762+00:00,43.085268,-78.549931,112.57,0.13,0.74,277.3,15649.68,0,highway,RAN,0
D_095,2025-10-05T23:26:42.890762+00:00,42.772476,-78.799527,61.19,-0.28,-0.6,74.5,30755.44,0,rural,CLR,0
D_087,2025-10-05T22:30:42.890762+00:00,43.019517,-78.751888,48.71,0.47,2.93,350.5,33636.68,0,city,CLR,0
D_004,2025-10-05T22:49:42.890762+00:00,42.986274,-78.87441,69.47,-0.06,-1.87,115.9,41220.14,0,highway,CLR,0
D_000,2025-10-05T23:34:42.890762+00:00,42.917193,-78.888859,36.25,-1.24,0.23,264.9,14747.63,0,city,CLR,0
D_026,2025-10-05T20:16:42.890762+00:00,42.958994,-78.837512,74.7,0.56,1.87,140.2,16179.77,0,highway,CLR,0
D_020,2025-10-05T22:39:42.890762+00:00,42.931537,-78.964204,88.31,0.29,-0.94,184.3,5715.32,1,highway,CLR,0
D_023,2025-10-06T00:56:42.890762+00:00,42.88438,-78.916614,99.79,1.09,-3.02,274.8,20542.31,0,highway,CLR,0
D_086,2025-10-05T20:12:42.890762+00:00,43.005109,-78.750559,42.91,-4.67,-0.98,159.4,15426.14,0,city,CLR,0
D_059,2025-10-06T00:24:42.890762+00:00,42.932993,-78.703684,46.79,1.12,1.58,109.4,38694.27,1,city,CLR,0
D_064,2025-10-05T20:31:42.890762+00:00,43.019358,-78.838605,122.9,-2.03,-2.17,85.2,8871.61,0,highway,CLR,0
D_076,2025-10-05T23:03:42.890762+00:00,42.952075,-78.901251,53.09,-0.6,1.52,105.5,30382.13,0,rural,RAN,0
D_016,2025-10-05T21:30:42.890762+00:00,43.023598,-78.975842,36.12,0.29,-2.34,344.9,19730.09,0,city,CLR,0
D_074,2025-10-05T22:44:42.890762+00:00,43.054563,-78.551923,69.09,0.22,1.56,298.6,31015.3,0,rural,RAN,0
D_074,2025-10-05T19:47:42.890762+00:00,43.0073,-78.82772,47.74,-0.08,-0.11,34.9,30831.32,0,city,CLR,0
D_077,2025-10-05T21:54:42.890762+00:00,42.810115,-78.863842,52.83,-0.93,0.06,65.2,5699.38,0,city,RAN,0
D_096,2025-10-05T20:03:42.890762+00:00,42.957881,-78.870226,51.98,2.79,-0.62,306.7,23065.42,0,city,CLR,0
D_039,2025-10-05T22:52:42.890762+00:00,43.037614,-78.729492,43.28,-4.21,-0.98,77.7,49735.22,0,city,CLR,0
D_091,2025-10-05T20:06:42.890762+00:00,43.024436,-78.794498,60.49,-0.3,0.08,261.5,43390.65,0,city,CLR,0
D_069,2025-10-06T01:00:42.890762+00:00,42.955201,-79.012213,75.47,3.15,-1.25,211.3,20157.42,0,highway,CLR,0
D_095,2025-10-05T19:44:42.890762+00:00,42.936462,-78.780871,44.65,-0.28,-1.2,173.5,30506.99,0,city,CLR,0
D_033,2025-10-06T01:13:42.890762+00:00,42.963774,-79.074572,76.2,0.05,-1.35,14.9,27811.62,0,rural,CLR,0
D_077,2025-10-05T21:14:42.890762+00:00,42.838748,-78.914247,53.75,-0.52,0.8,105.7,5656.47,0,city,CLR,0
D_044,2025-10-06T01:24:42.890762+00:00,43.141667,-79.090803,43.24,0.31,-1.32,18.3,31734.17,0,city,CLR,0
D_009,2025-10-05T23:12:42.890762+00:00,42.831281,-79.002709,36.44,-2.36,3.49,156.1,8662.33,0,city,CLR,0
D_017,2025-10-06T00:32:42.890762+00:00,42.988819,-78.806027,37.42,-0.04,-0.06,11.9,44229.84,0,city,CLR,0
D_099,2025-10-05T22:49:42.890762+00:00,42.866315,-79.046343,44.25,1.41,1.98,177.8,36714.21,0,city,CLR,0
D_065,2025-10-06T00:06:42.890762+00:00,43.0541,-79.079735,97.59,-2.92,1.82,339.5,30279.77,0,highway,RAN,0
D_026,2025-10-06T00:42:42.890762+00:00,42.925972,-78.73271,30.61,-0.17,-2.37,274.2,16465.65,0,city,CLR,0
D_041,2025-10-05T19:30:42.890762+00:00,42.944792,-78.835726,37.87,-0.53,2.62,327.6,4344.56,0,city,CLR,0
D_045,2025-10-05T23:35:42.890762+00:00,42.778967,-78.843587,30.75,1.55,-1.16,218.5,45480.42,0,city,CLR,0
D_023,2025-10-05T20:00:42.890762+00:00,43.035683,-78.832968,39.02,-1.18,1.83,211.4,20218.02,0,city,CLR,0
D_063,2025-10-05T22:06:42.890762+00:00,42.968302,-78.980212,108.45,-1.29,-2.69,80.9,19465.39,0,highway,CLR,0
D_098,2025-10-05T23:34:42.890762+00:00,43.092078,-78.854323,55.59,-1.84,-1.31,97.1,4288.36,0,city,CLR,0
D_088,2025-10-05T21:27:42.890762+00:00,43.00474,-78.984681,48.72,0.19,1.18,8.8,15692.95,0,city,RAN,0
D_013,2025-10-05T22:01:42.890762+00:00,42.900417,-78.881669,34.58,-2.13,0.15,342.3,39857.25,0,city,CLR,0
D_025,2025-10-05T23:00:42.890762+00:00,43.042896,-78.976758,39.26,1.69,-1.05,228.4,5958.63,0,city,CLR,0
D_090,2025-10-06T00:06:42.890762+00:00,42.93207,-79.003574,29.27,-0.71,0.4,87.3,31320.55,0,city,SNW,0
D_055,2025-10-06T00:59:42.890762+00:00,43.124544,-78.676538,100.26,1.58,-0.16,226.7,23114.76,0,highway,RAN,0
D_056,2025-10-05T19:48:42.890762+00:00,42.933029,-78.866027,36.41,1.81,-2.12,110.8,27468.27,0,city,SNW,0
D_080,2025-10-05T23:37:42.890762+00:00,42.844262,-78.804623,110.34,2.21,-0.52,248.7,10111.17,0,highway,RAN,0
D_031,2025-10-05T22:34:42.890762+00:00,42.977317,-78.900861,87.98,-0.49,-0.91,317.0,40492.78,0,highway,RAN,0
D_071,2025-10-05T21:43:42.890762+00:00,42.813829,-78.856393,81.58,1.35,-4.29,215.2,11437.69,0,highway,CLR,0
D_079,2025-10-05T22:57:42.890762+00:00,42.91258,-78.874277,91.21,-0.28,-0.33,61.4,29824.68,0,highway,RAN,0
D_037,2025-10-05T21:13:42.890762+00:00,43.037609,-79.229752,26.08,-2.09,-0.32,59.6,3578.25,0,city,CLR,0
D_084,2025-10-05T21:58:42.890762+00:00,42.963976,-78.85805,46.43,1.28,-0.83,20.4,28324.51,0,city,CLR,0
D_033,2025-10-05T19:58:42.890762+00:00,42.9344,-78.843907,77.51,-1.06,-0.17,206.7,27496.92,0,highway,RAN,0
D_048,2025-10-05T20:22:42.890762+00:00,42.897804,-78.767014,35.16,1.9,1.15,335.2,8485.68,0,city,RAN,0
D_049,2025-10-06T00:49:42.890762+00:00,42.944581,-78.786802,62.41,-0.65,-3.74,212.2,40421.72,0,rural,CLR,0
D_003,2025-10-05T20:47:42.890762+00:00,42.913848,-78.914731,54.47,-2.63,-1.17,115.1,37788.34,0,city,CLR,0
D_020,2025-10-06T00:15:42.890762+00:00,42.944908,-78.907369,27.71,-1.61,2.75,60.0,5820.74,0,city,CLR,0
D_080,2025-10-05T22:01:42.890762+00:00,42.850399,-78.75829,97.8,0.54,-0.63,167.9,10006.7,0,highway,RAN,0
D_053,2025-10-05T21:27:42.890762+00:00,42.975697,-78.872934,102.21,1.33,1.59,24.6,26703.07,0,highway,RAN,0
D_043,2025-10-06T00:11:42.890762+00:00,42.933329,-78.551939,52.36,1.42,1.04,146.8,7036.18,0,city,CLR,0
D_062,2025-10-06T01:23:42.890762+00:00,42.97834,-79.022045,51.7,-0.73,-1.0,317.0,42835.67,0,rural,CLR,0
D_054,2025-10-05T22:53:42.890762+00:00,42.911728,-79.01885,51.26,-2.37,-0.82,214.3,3407.05,0,city,CLR,0
D_079,2025-10-05T20:49:42.890762+00:00,42.961291,-78.733105,56.85,-1.44,3.24,57.3,29696.2,0,rural,CLR,0
D_075,2025-10-06T00:26:42.890762+00:00,43.126342,-79.002819,16.99,-0.1,-2.57,240.6,45399.64,0,city,CLR,0
D_073,2025-10-05T19:49:42.890762+00:00,43.031046,-78.836114,108.29,1.41,-5.1,358.1,45657.13,0,highway,CLR,0
D_054,2025-10-05T23:48:42.890762+00:00,42.89456,-79.075492,110.53,2.37,1.49,206.3,3466.25,0,highway,SNW,0
D_067,2025-10-05T20:12:42.890762+00:00,42.979632,-78.897948,113.98,2.19,1.45,176.8,45117.78,0,highway,RAN,0
D_040,2025-10-05T21:51:42.890762+00:00,43.062431,-78.846905,36.56,-3.48,-1.01,42.5,12556.24,0,city,CLR,0
D_045,2025-10-05T20:04:42.890762+00:00,43.002374,-78.850353,53.33,-0.12,-1.73,263.4,45266.31,0,rural,RAN,0
D_085,2025-10-05T21:34:42.890762+00:00,42.953398,-78.703557,31.52,-0.75,0.88,215.1,5976.93,1,city,CLR,0
D_001,2025-10-06T00:58:42.890762+00:00,43.070725,-78.691376,37.58,0.45,-0.56,220.1,12035.9,0,city,CLR,0
D_060,2025-10-05T20:26:42.890762+00:00,42.909201,-78.92147,100.06,0.34,-3.95,21.0,3968.76,0,highway,RAN,0
D_087,2025-10-06T00:48:42.890762+00:00,43.024902,-78.787081,52.81,0.43,-2.63,67.6,33781.07,0,city,CLR,0
D_066,2025-10-05T20:40:42.890762+00:00,42.88554,-78.860674,24.16,-0.89,0.49,238.2,24245.86,0,city,RAN,0
D_087,2025-10-05T23:47:42.890762+00:00,43.042474,-78.866178,48.43,-2.21,1.15,43.3,33717.78,0,city,CLR,0
D_067,2025-10-06T00:31:42.890762+00:00,43.034399,-78.654432,102.42,-0.64,0.93,37.0,45385.01,0,highway,RAN,0
D_062,2025-10-05T20:29:42.890762+00:00,42.979957,-78.904715,85.84,-2.19,-3.95,49.9,42527.45,0,highway,SNW,0
D_057,2025-10-06T00:19:42.890762+00:00,42.621514,-79.044697,45.76,-4.29,-0.7,316.4,11794.82,0,city,CLR,0
D_051,2025-10-05T20:41:42.890762+00:00,42.945486,-78.765138,59.56,-2.25,0.1,328.8,10038.41,0,rural,CLR,0
D_060,2025-10-05T20:10:42.890762+00:00,42.920355,-78.9239,41.92,-0.96,-2.7,30.1,3951.33,0,city,SNW,0
D_096,2025-10-06T00:10:42.890762+00:00,43.015061,-78.619218,107.64,2.39,0.16,237.3,23327.19,0,highway,CLR,0
D_063,2025-10-05T22:52:42.890762+00:00,43.01608,-79.062128,42.28,0.51,1.09,54.6,19520.36,0,city,RAN,0
D_045,2025-10-05T22:14:42.890762+00:00,42.836387,-78.783006,28.5,-1.13,1.68,240.7,45396.33,1,city,CLR,0
D_006,2025-10-05T20:07:42.890762+00:00,42.915858,-78.846719,36.1,-0.55,1.36,118.0,46481.19,0,city,CLR,0
D_004,2025-10-06T01:08:42.890762+00:00,43.01952,-78.851428,131.79,-0.95,0.87,290.0,41366.19,1,highway,CLR,0
D_027,2025-10-05T20:39:42.890762+00:00,43.063059,-78.726807,100.38,-1.04,-0.5,180.7,43416.49,0,highway,RAN,0
D_013,2025-10-05T22:21:42.890762+00:00,42.861201,-78.802337,61.95,1.55,2.88,61.7,39876.77,0,rural,SNW,0
D_096,2025-10-05T21:37:42.890762+00:00,42.898965,-78.707168,37.42,5.41,0.24,70.3,23164.99,0,city,RAN,0
D_025,2025-10-05T21:12:42.890762+00:00,42.98483,-78.975274,94.11,1.02,1.01,122.0,5852.84,0,highway,CLR,0
D_034,2025-10-05T22:23:42.890762+00:00,43.07316,-78.844099,52.93,2.5,-0.34,64.9,17817.43,1,city,RAN,0
D_078,2025-10-05T21:21:42.890762+00:00,43.033559,-78.834403,82.01,-0.13,2.16,94.4,2298.48,0,highway,RAN,0
D_067,2025-10-05T23:13:42.890762+00:00,42.988675,-78.814407,37.12,-1.05,0.78,322.6,45311.14,0,city,CLR,0
D_043,2025-10-05T22:31:42.890762+00:00,42.936351,-78.642987,98.59,2.28,1.24,170.0,6937.46,0,highway,SNW,0
D_025,2025-10-05T20:26:42.890762+00:00,42.964487,-78.871479,61.94,-3.2,-1.52,236.5,5804.14,0,rural,CLR,0
D_052,2025-10-05T22:59:42.890762+00:00,42.839986,-78.788772,64.38,1.55,-1.82,12.9,17261.07,0,rural,CLR,0
D_066,2025-10-05T20:47:42.890762+00:00,42.868487,-78.860737,91.6,-3.33,1.05,211.8,24254.17,0,highway,CLR,0
D_079,2025-10-05T22:11:42.890762+00:00,42.970181,-78.810096,47.34,0.13,-2.06,129.7,29782.57,0,rural,RAN,0
D_088,2025-10-05T20:39:42.890762+00:00,43.047943,-78.829865,87.78,-1.07,-3.74,314.8,15643.42,0,highway,CLR,0
D_070,2025-10-05T22:08:42.890762+00:00,42.918564,-78.791067,53.33,0.06,3.05,19.9,13826.07,0,city,CLR,0
D_028,2025-10-05T20:23:42.890762+00:00,42.958696,-78.691167,83.25,2.28,1.02,183.9,11692.5,0,highway,CLR,0
D_007,2025-10-05T21:14:42.890762+00:00,43.066233,-78.947187,87.75,0.52,-4.82,350.3,36267.02,0,highway,CLR,0
D_031,2025-10-05T22:25:42.890762+00:00,42.915641,-78.919786,55.83,-0.24,0.43,29.4,40481.45,0,city,CLR,0
D_033,2025-10-05T20:59:42.890762+00:00,42.911614,-79.049732,52.55,-1.02,0.52,325.8,27563.7,0,city,CLR,0
D_081,2025-10-06T00:12:42.890762+00:00,42.904039,-78.67025,90.86,3.73,2.54,125.3,47465.87,0,highway,CLR,0
D_055,2025-10-05T21:42:42.890762+00:00,43.07807,-78.594763,105.65,-0.28,-4.41,324.8,22889.78,0,highway,CLR,0
D_099,2025-10-05T20:06:42.890762+00:00,42.876358,-78.877791,34.31,-1.46,-0.32,147.9,36541.28,0,city,RAN,0
D_061,2025-10-05T20:11:42.890762+00:00,42.942214,-78.898494,94.04,2.62,-1.54,231.8,22852.3,0,highway,CLR,0
D_085,2025-10-05T21:58:42.890762+00:00,42.941425,-78.615054,35.41,1.42,0.43,153.6,5997.21,0,city,CLR,0
D_048,2025-10-06T00:40:42.890762+00:00,42.905394,-78.949121,78.75,0.34,-2.13,262.8,8753.31,0,highway,CLR,0
D_021,2025-10-05T20:36:42.890762+00:00,42.904369,-78.760977,69.5,1.13,0.28,177.3,28638.06,0,city,CLR,0
D_002,2025-10-06T00:51:42.890762+00:00,43.051983,-78.70707,44.78,1.18,-4.55,223.0,42254.51,0,city,CLR,0
D_059,2025-10-06T01:17:42.890762+00:00,42.925947,-78.815917,112.96,-0.17,1.19,283.2,38751.36,0,highway,RAN,0
D_021,2025-10-06T00:05:42.890762+00:00,42.949213,-78.756933,37.97,1.86,1.85,355.5,28858.56,0,city,CLR,0
D_050,2025-10-05T22:13:42.890762+00:00,43.019621,-78.624022,30.55,0.12,2.24,201.5,10467.44,0,city,RAN,0
D_059,2025-10-05T21:40:42.890762+00:00,42.932052,-78.809639,89.14,-2.36,2.25,72.8,38525.94,0,highway,CLR,0
D_089,2025-10-05T21:29:42.890762+00:00,42.834983,-78.841662,87.51,4.2,-0.47,167.7,37176.95,0,highway,RAN,0
D_027,2025-10-05T23:52:42.890762+00:00,43.0242,-78.511575,42.1,0.55,2.24,8.1,43620.88,0,city,CLR,0
D_085,2025-10-06T00:38:42.890762+00:00,43.09866,-78.667616,39.26,-0.37,-3.3,219.4,6158.58,0,city,RAN,0
D_004,2025-10-06T01:21:42.890762+00:00,43.016226,-78.771758,87.86,1.75,0.98,54.7,41378.44,0,highway,CLR,0
D_084,2025-10-06T00:10:42.890762+00:00,42.905791,-78.982138,22.41,-0.68,-2.28,67.8,28467.74,0,city,CLR,0
D_081,2025-10-05T23:28:42.890762+00:00,42.985856,-78.570598,22.68,-0.41,-1.36,210.2,47423.41,0,city,RAN,0
D_068,2025-10-06T00:29:42.890762+00:00,42.986442,-78.93742,112.24,1.43,-3.15,25.2,3911.8,1,highway,CLR,0
D_050,2025-10-05T21:49:42.890762+00:00,43.015927,-78.578342,14.5,0.98,-0.11,197.7,10440.63,0,city,CLR,0
D_048,2025-10-05T22:32:42.890762+00:00,42.868193,-78.804423,119.04,0.59,-0.92,241.5,8621.4,0,highway,CLR,0
D_087,2025-10-05T20:18:42.890762+00:00,42.941218,-78.750935,102.95,1.03,-1.46,303.1,33499.79,0,highway,CLR,0
D_069,2025-10-05T22:20:42.890762+00:00,42.907518,-78.903059,83.03,0.4,0.36,127.7,19985.43,1,highway,CLR,0
D_090,2025-10-06T00:54:42.890762+00:00,42.839424,-78.999279,74.94,-0.24,1.62,223.0,31371.01,0,rural,CLR,0
D_072,2025-10-05T19:56:42.890762+00:00,43.025465,-78.785121,104.38,-0.74,-0.17,45.4,30368.4,0,highway,SNW,0
D_018,2025-10-05T20:29:42.890762+00:00,42.978504,-78.944907,80.86,0.31,0.2,274.5,16681.02,0,rural,CLR,0
D_076,2025-10-05T21:24:42.890762+00:00,42.961952,-78.78941,54.17,0.86,-2.68,9.0,30284.31,0,city,CLR,0
D_023,2025-10-05T21:09:42.890762+00:00,43.058561,-78.759827,56.59,1.44,-2.25,338.2,20294.57,0,city,CLR,0
D_053,2025-10-05T22:08:42.890762+00:00,42.965417,-79.024653,94.49,-0.79,-1.11,5.8,26746.49,0,highway,RAN,0
D_097,2025-10-06T01:00:42.890762+00:00,42.959796,-78.892866,83.67,1.23,-1.04,350.9,7050.97,0,highway,CLR,0
D_020,2025-10-05T19:29:42.890762+00:00,42.967024,-78.843809,41.2,0.86,-1.86,109.9,5519.8,0,city,CLR,0
D_027,2025-10-05T20:49:42.890762+00:00,43.035447,-78.653241,91.53,-3.51,-1.8,168.2,43427.91,0,highway,CLR,0
D_026,2025-10-06T00:25:42.890762+00:00,42.938735,-78.746861,93.2,-1.22,-2.71,126.5,16448.1,0,highway,CLR,0
D_091,2025-10-05T22:59:42.890762+00:00,43.049849,-78.918015,42.03,-1.42,0.77,178.9,43564.78,0,city,RAN,0
D_087,2025-10-05T22:17:42.890762+00:00,43.040467,-78.752142,35.68,3.12,0.73,267.2,33624.06,0,city,SNW,0
D_002,2025-10-05T20:30:42.890762+00:00,43.010808,-78.831391,94.21,0.17,2.79,204.2,41985.56,0,highway,RAN,0
D_099,2025-10-06T00:14:42.890762+00:00,42.837472,-79.11148,37.95,3.05,-1.5,321.6,36812.96,0,city,CLR,0
D_006,2025-10-05T22:57:42.890762+00:00,43.106307,-78.639574,33.57,-0.21,1.27,104.0,46663.1,0,city,CLR,0
D_042,2025-10-05T22:44:42.890762+00:00,43.05904,-78.71916,35.51,1.57,-2.21,310.9,32900.82,0,city,CLR,0
D_036,2025-10-05T22:21:42.890762+00:00,42.977829,-78.949165,30.38,1.07,-2.27,233.2,36361.73,0,city,CLR,0
D_031,2025-10-05T22:36:42.890762+00:00,42.985029,-78.904834,67.39,0.89,-1.88,203.9,40495.79,0,rural,CLR,0
D_028,2025-10-05T19:55:42.890762+00:00,42.971327,-78.743692,105.21,-0.39,-3.52,182.3,11662.33,0,highway,CLR,0
D_040,2025-10-05T23:28:42.890762+00:00,43.035302,-78.753958,75.8,0.28,2.77,102.9,12655.21,1,rural,CLR,0
D_058,2025-10-05T19:33:42.890762+00:00,42.945007,-78.816154,62.35,2.05,-1.4,81.2,26785.85,0,city,RAN,0
D_015,2025-10-06T00:43:42.890762+00:00,43.060101,-78.839942,44.65,1.6,-3.57,310.6,37961.61,0,city,CLR,0
D_021,2025-10-05T21:02:42.890762+00:00,42.962815,-78.79315,78.02,-0.88,-2.04,311.1,28666.63,0,rural,RAN,0
D_054,2025-10-06T00:53:42.890762+00:00,42.895858,-79.054728,52.09,0.08,0.92,10.2,3537.78,0,city,CLR,0
D_093,2025-10-06T00:31:42.890762+00:00,43.087578,-78.63748,27.73,2.21,-1.05,290.5,24562.04,0,city,CLR,0
